"q1_adopt","q2_technique","q2_timeframe","question2_camera_choice","question2_camera_year","question2_gps_choice","question2_gps_year","question2_newinvest_choice","question2_newinvest_year","question2_autonom_choice","question2_autonom_year","q2_comment_choice","q2_not_available","q2_machine","q2_other_machine","q2_summary","q2_alt_selection","q2_alt_comment","q3_info","q4_len_own","q5_len_other","q5_alt_dist","q5_alt_fields","q6_col1","q6_col2","q6_col3","q7_age","q7_size","q7_farm","q7_speci_select","q7_speci_comment","q7_AES","url_link","county","plz","bundesland","BTR011_HOFNF-01","BTR011_HOFNF-02","JAHR","lwBetr_Anzahl","lwBetrOrganic_Anzahl","FLC048","UAA","ETG009","FLC049","ERW046","LST009","UAA_Organic","BTR011","BTR010_BNZAT-21","BTR010_BNZAT-22","BTR010_BNZAT-23","BTR010_FLC-PACHT-01","FLC017_FLC-PACHT-01","FLC043_FLC-PACHT-01","BTR010_FLC-PACHT-02","FLC017_FLC-PACHT-02","FLC043_FLC-PACHT-02","BTR010_FLC-PACHT-03","FLC017_FLC-PACHT-03","FLC043_FLC-PACHT-03","BTR010_FLC-SELSBT","FLC017_FLC-SELSBT","FLC043_FLC-SELSBT","BTR010_FLC-UNENTG","FLC017_FLC-UNENTG","FLC043_FLC-UNENTG","BTR010_RECHTSF111","BTR010_RECHTSF112","BTR010_RECHTSF11","BTR010_RECHTSF121","BTR010_RECHTSF15","lwBetrUnter5_Anzahl","UAA_unter5","lwBetr5b10_Anzahl","UAA_5b10","BTR010_FLCHB010B020","FLC017_FLCHB010B020","BTR010_FLCHB020B050","FLC017_FLCHB020B050","BTR010_FLCHB050B100","FLC017_FLCHB050B100","BTR010_FLCHC010B020","FLC017_FLCHC010B020","BTR010_FLCHC020UM","FLC017_FLCHC020UM","FLC004_BNZAT-21111","FLC004_BNZAT-2111","FLC004_BNZAT-2112","FLC004_BNZAT-2113","FLC004_BNZAT-2114","FLC004_BNZAT-2115","FLC004_BNZAT-2116-01","FLC004_BNZAT-2117","FLC004_BNZAT-211","FLC004_BNZAT-2122","FLC004_BNZAT-212","FLC004_BNZAT-2131","UAA_Sugarbeet","FLC004_BNZAT-214","FLC004_BNZAT-21511","FLC004_BNZAT-2151","UAA_arable","FLC004_BNZAT-22","FLC004_BNZAT-23","BTR034.y","VIE003.y","BTR038","BTR021.y","VIE004.y","BTR034_TIER-111","TIE003_TIER-111","BTR034_TIER-1","TIE003_TIER-1","BTR034_TIER-22","TIE003_TIER-22","BTR034_TIER-2","TIE003_TIER-2","BTR034_TIER-3","TIE003_TIER-3","BTR034_TIER-8","TIE003_TIER-8","FLC048_BTRARTOEK05","FLC048_BTRARTOEK06","FLC048_BTRARTOEK07","ERW046_ARBKRF-FAM06","LST009_ARBKRF-FAM06","ERW046_ARBKRF-SAISON","LST009_ARBKRF-SAISON","ERW046_ARBKRF-STAEND03","LST009_ARBKRF-STAEND03","Durchschnittliche Betriebsgr√∂√üe","Rinder je 100 ha landwirtschaftlich genutzter Fl√§che","Schweine je 100 ha landwirtschaftlich genutzter Fl√§che","minDist_demo","meanDist_demo","meanDist_Nei","q5_len_other_cat","NrFields","fields_b","meanDist","meanDist_cat","FieldDist","farmsize_b","age_b","dist_b","AES_b","ShareOrgFarms","ShareOrgArea","NUTS3","Area","population","populationdensity","farmDens","areaDens","ShareSB","ShareSmallFarms","ShareSmallArea","ShareArableUAA","ShareArableInTotalArea","meanFarmSize","elev_mean","sand_content","clay_content","median_slope_in_percent","mean_slope_in_percent","slope_in_degrees_mean","sand_content_percent_mean","clay_content_percent_mean","elevation_in_m_mean","mainly_crop","SB_region","advisory","minDist_SBfabric","ShareAdopters","info_b","fields_dist","sq.meanDist","sq.fields_dist","sq.demodist","Peers_cont","Fields_cont","farm_organic","selection_distance","sq.sand_content_percent_mean","sq.clay_content_percent_mean","sq.elevation_in_m_mean","sq.slope_in_degrees_mean","Fabrikstandort_agg","Verband_agg","meanFarmSize2","Mean_ownfield_dist"
"1","Scharhacke","1960","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 1960, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"3","5",4,NA,NA,"0","4","4","4","5","0","0",NA,"0",NA,37,206,2,NA,NA,2016,1358,63,1173,402.2,NA,NA,NA,NA,1172,1234,909,712,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234,116,8,398,NA,188,1346,230,3363,292,9638,174,12030,60,8048,16,NA,10911,11254,779,1422,4383,86,4,723,18651,5123,6651,103,3301,535,1592,1937,32934,2898,4386,510,20337,65,NA,NA,148,5582,242,16781,60,6008,180,77948,42,2380,NA,NA,902,NA,NA,NA,NA,NA,NA,NA,NA,31.6,"37.4","154.5",8.56109502564261,297.552266450001,2.22342802153516,"1","1","1",2.22342802153516,"0","0","1","1","0","0",0.0463917525773196,0.0291397314768772,27,684.14,91696,134,1.98497383576461,0.58789136726401,0.100230764559422,0.431516936671576,984.85082048732,81.8846345101939,48.1392697401117,31.6,278.71880126873,30.1323578381148,25.372871840847,3.16505742073059,4.15065574645996,2.1616335577435,35.6694689856635,23.9444279140896,199.666666666667,"1",1,3,23.6810952851839,0.555555555555556,"1",2.22342802153516,4.94363216694777,4.94363216694777,73.2923480380827,4,1,"0","0",1272.31101771921,573.335628133035,39866.7777777778,4.6726596379628,4,9,29.6170839469809,0.952038072346467
"1","Scharhacke","2010","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 2010, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"1","0",0,"0","1","1","2","0","2","5","0","0",NA,"0",NA,NA,196,2,NA,NA,2016,1649,93,3466,686.58,NA,NA,NA,NA,3404,1392,1489,192,1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392,249,8,104,151,219,1627,354,5465,507,16677,309,21468,135,17917,21,5352,13979,14141,576,3531,10431,181,76,406,29342,13903,18148,30,2799,824,1611,1671,53770,351,14535,1146,61277,212,NA,NA,461,19811,664,55366,142,12592,475,184537,105,9050,NA,NA,2738,NA,NA,NA,NA,NA,NA,NA,NA,45.2,"72.7","234.6",11.5969873636173,304.096753365061,NA,"0","1","1",2.5,"6","0","1","0","0","0",0.0563978168587023,0.0495790730868945,23,1267.45,101272,80,1.30103751627283,0.541701842281747,0.0520550492839873,0.195876288659794,576.927670482682,78.3157097497742,42.4237642510553,45.2,357.328877734737,34.7272622855976,23.9404267628641,2.88441228866577,3.96783590316773,2.88441228866577,34.7272622855976,23.9404267628641,357.328877734737,"1",0,3,18.4703284076425,0.727272727272727,"1",2.5,6.25,6.25,134.4901159119,2,1,"0","1",1205.98274585269,573.144033588062,127683.926863167,8.31983425100611,4,9,41.6361431170406,NA
"1","Scharhacke","1961","0","False","0","False","1","2006","0","False","1","0","0",NA,"{type: Scharhacke, year: 1961, camera: 0, False, gps: 0, False, newinvest: 1, 2006, autonom: 0, False, comment: 1, Zwischenachs mit GT, not_available: 0, machine: 0, other_machine: }",NA,NA,"3","7",14,NA,NA,"4","1","2","3","4","0","1",NA,"0",NA,40,216,2,NA,NA,2016,907,89,4089,383.19,NA,NA,NA,NA,4083,856,683,186,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,856,47,4,99,172,185,1342,198,2900,197,6321,128,9190,73,10047,27,8349,9505,9820,1294,806,5905,190,13,183,18211,1917,3015,84,1010,646,4426,4531,29456,630,8229,430,9095,17,NA,NA,49,1219,185,9299,18,1308,96,15522,69,12451,NA,NA,2950,NA,NA,NA,NA,NA,NA,NA,NA,44.2,"22.9","43",20.3383521772825,287.93272302204,47.0043138672504,"3","3","1",47.0043138672504,"5","5","1","1","1","0",0.0981256890848953,0.10655288499178,28,1321.2,125976,95,0.686497123826824,0.29003178928247,0.0342884302009777,0.313120176405733,1033.70912602103,76.8704820063154,22.2948834392976,44.2,312.410386991702,31.09441163181,20.9379720178156,7.44816780090332,49.0742111206055,2.67087102220172,8.1898295538766,27.4276390075684,269.714285714286,"0",0,3,47.3780670290556,0.75,"1",47.0043138672504,2209.40552213099,2209.40552213099,413.648569287173,4,3,"0","0",67.0733081215507,752.275381529485,72745.7959183674,7.13355201723686,4,9,42.2480705622933,0.352004263886911
"1","Scharhacke","1984","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 1984, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"3","0",0,"5","4","4","0","0","2","5","0","1",NA,"0",NA,55,193,2,NA,NA,2016,1363,73,4022,589.16,NA,NA,NA,NA,4014,1255,1124,338,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,102,6,167,NA,161,1194,303,4619,390,12800,199,13537,102,14070,41,NA,19982,21762,850,927,7131,132,17,1062,31881,5380,7048,239,6930,NA,3446,3571,53821,1590,3500,494,18341,51,NA,NA,108,3661,223,16151,62,6773,165,70330,50,4629,NA,NA,2955,NA,NA,NA,NA,NA,NA,NA,NA,46.8,"24.6","101.6",18.6209947111451,298.263378709876,NA,"0","4","1",35,"6","5","1","0","1","0",0.053558327219369,0.0681308982279856,30,968.35,162697,168,1.40754892342645,0.608416378375587,0.128760149384069,0.240645634629494,672.325005091995,91.3520945074343,55.5801104972376,46.8,295.596207285017,16.299531543703,26.5430683095952,4.0228705406189,5.20099115371704,3.97515245278676,16.5494152704875,25.9933919906616,275,"0",1,3,4.58083161042853,0.777777777777778,"1",35,1225,1225,346.741444032492,4,4,"0","1",273.883145795044,675.656427180192,75625,15.8018370228966,4,9,43.2252384446075,1.85937493632819
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2, 0",NA,"1","3",1,NA,NA,"1","1","1","2","3","0","0",NA,"0",NA,55,194,2,NA,NA,2016,1363,73,4022,589.16,NA,NA,NA,NA,4014,1255,1124,338,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,102,6,167,NA,161,1194,303,4619,390,12800,199,13537,102,14070,41,NA,19982,21762,850,927,7131,132,17,1062,31881,5380,7048,239,6930,NA,3446,3571,53821,1590,3500,494,18341,51,NA,NA,108,3661,223,16151,62,6773,165,70330,50,4629,NA,NA,2955,NA,NA,NA,NA,NA,NA,NA,NA,46.8,"24.6","101.6",14.4116439687152,299.910767003126,0.200664227310762,"1","1","1",0.200664227310762,"0","0","0","0","0","0",0.053558327219369,0.0681308982279856,30,968.35,162697,168,1.40754892342645,0.608416378375587,0.128760149384069,0.240645634629494,672.325005091995,91.3520945074343,55.5801104972376,46.8,295.596207285017,16.299531543703,26.5430683095952,4.0228705406189,5.20099115371704,2.83314642310143,8.27316641807556,27.7350835800171,282.5,"1",1,3,9.99866306896597,0.777777777777778,"1",0.200664227310762,0.0402661321222254,0.0402661321222254,207.695481881004,2,1,"0","0",68.4452825811732,769.234861190534,79806.25,8.0267186547324,4,9,43.2252384446075,2.61295097091063
"1","Scharhacke","2017","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 2017, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"1","0",0,"0","4","4","0","0","2","4","0","3",NA,"1",NA,23,137,2,NA,NA,2016,848,70,3192,367.14,NA,NA,NA,NA,3189,788,806,27,723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,788,56,4,20,42,105,776,164,2546,298,10364,191,13117,63,8219,7,1650,9705,9784,NA,459,4241,240,NA,2045,16945,7011,8937,1412,906,NA,1324,1351,31097,103,5510,522,28038,84,NA,NA,233,10472,365,36167,17,753,58,20983,42,2137,NA,NA,2865,NA,NA,NA,NA,NA,NA,NA,NA,45,"91.3","44.5",5.02628975736654,409.513232630881,NA,"0","4","1",2.5,"6","0","1","0","0","1",0.0825471698113208,0.0868605981369505,8,579.16,155117,268,1.46418951585054,0.633918088265764,0.0291346432131717,0.147405660377358,1078.89905758021,84.7006591490984,53.6932799226466,45,496.860730999348,34.4459338963631,20.5879657007688,2.12179207801819,2.51276421546936,1.44224990497936,25.7157587571578,24.5750508741899,474.181818181818,"0",0,3,77.094719801286,0.666666666666667,"1",2.5,6.25,6.25,25.2635887250078,2,4,"0","1",661.300248456336,603.933125469021,224848.396694215,2.08008478841297,8,8,43.2948113207547,0.871738658136067
"1","Scharhacke","1981","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 1981, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"2","2",1,NA,NA,"4","3","3","3","6","0","3",NA,"1",NA,55,189,2,NA,NA,2016,1363,73,4022,589.16,NA,NA,NA,NA,4014,1255,1124,338,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,102,6,167,NA,161,1194,303,4619,390,12800,199,13537,102,14070,41,NA,19982,21762,850,927,7131,132,17,1062,31881,5380,7048,239,6930,NA,3446,3571,53821,1590,3500,494,18341,51,NA,NA,108,3661,223,16151,62,6773,165,70330,50,4629,NA,NA,2955,NA,NA,NA,NA,NA,NA,NA,NA,46.8,"24.6","101.6",9.54621380654217,299.330614461897,1.41420861047115,"1","1","1",1.41420861047115,"0","0","1","1","0","1",0.053558327219369,0.0681308982279856,30,968.35,162697,168,1.40754892342645,0.608416378375587,0.128760149384069,0.240645634629494,672.325005091995,91.3520945074343,55.5801104972376,46.8,295.596207285017,16.299531543703,26.5430683095952,4.0228705406189,5.20099115371704,2.21369103590647,0.541913012663523,28.9841957092285,316,"0",1,3,16.0409431293826,0.777777777777778,"1",1.41420861047115,1.99998599393074,1.99998599393074,91.1301980402164,3,1,"0","0",0.293669713294056,840.083600910861,99856,4.90042800245268,4,9,43.2252384446075,1.83471567616492
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5, 2","Die Aussaat der RÊòº„π£ben erfolgt im Mulchsaatverfahren, mit der am Betrieb vorhandenen Hacktechnik Schmotzer Hackmaschine mit GÊîº„∏¥nsefuÊêº„π¶scharenen funktioniert eine mechanische UnkrautbekÊîº„∏¥mpfung nicht.","3","0",2,NA,NA,"4","2","1","2","4","0","0",NA,"0",NA,24,178,2,NA,NA,2016,1386,66,1353,429.53,NA,NA,NA,NA,1328,1342,1178,12,1097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1342,34,10,32,NA,339,2474,382,5743,389,13023,179,12103,60,7730,5,NA,9904,10009,48,331,2113,233,42,6170,18946,3760,4880,1890,4329,334,NA,NA,32673,34,10244,827,27450,68,NA,NA,323,10327,531,31780,43,2937,103,32911,54,2832,NA,NA,1244,NA,NA,NA,NA,NA,NA,NA,NA,33.2,"68.7","69.900000000000006",31.6109703806764,465.649250009486,1.46020582776849,"1","1","1",1.46020582776849,"0","0","1","0","0","0",0.0476190476190476,0.0309175144925849,12,861.17,119479,139,1.60943832228248,0.498774922489172,0.132494720411349,0.267676767676768,922.187041650176,76.0668637813424,37.9402440865334,33.2,406.907411175776,32.9965411758733,19.8498156351543,3.1895318031311,6.41735458374023,0.440621411800384,34.1090217590332,20.1511554718018,312.2,"1",1,3,7.60525849001975,0.428571428571429,"1",1.46020582776849,2.13220105944907,2.13220105944907,999.253448408002,4,1,"0","0",1163.4253653582,406.069066848726,97468.84,0.194147228536964,7,8,30.9906204906205,1.09762419604293e-07
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2, 3","Wir haben vor 10 Jahren das System Hacke/Bandspritze aufgegeben. Gerade an kleinen unfÊòº„∏∂rmigen SchlÊîº„∏¥gen ist das System unserer Ansicht nicht zuverlÊîº„∏¥ssig. Zudem haben wir stark erosionsgefÊîº„∏¥hrdete Standorte Hanglagen und mit der Hacke negative Erfahrungen im Bereich Bodenerosion bei Starkregen gemacht.","2","0",0,"3","2","0","0","0","3","7","0","0",NA,"0",NA,55,192,2,NA,NA,2016,1363,73,4022,589.16,NA,NA,NA,NA,4014,1255,1124,338,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,102,6,167,NA,161,1194,303,4619,390,12800,199,13537,102,14070,41,NA,19982,21762,850,927,7131,132,17,1062,31881,5380,7048,239,6930,NA,3446,3571,53821,1590,3500,494,18341,51,NA,NA,108,3661,223,16151,62,6773,165,70330,50,4629,NA,NA,2955,NA,NA,NA,NA,NA,NA,NA,NA,46.8,"24.6","101.6",2.86057485941479,298.730281212797,NA,"0","2","1",17.5,"6","3","1","1","1","0",0.053558327219369,0.0681308982279856,30,968.35,162697,168,1.40754892342645,0.608416378375587,0.128760149384069,0.240645634629494,672.325005091995,91.3520945074343,55.5801104972376,46.8,295.596207285017,16.299531543703,26.5430683095952,4.0228705406189,5.20099115371704,3.59012109041214,5.17306725003503,28.2523765563965,299,"1",1,3,24.4377540623644,0.777777777777778,"1",17.5,306.25,306.25,8.18288852631595,3,2,"0","1",26.760624773385,798.196781084421,89401,12.8889694438221,4,9,43.2252384446075,1.44334945009255
"1","Scharhacke","1999","0","False","0","False","0","False","0","False","0","1","0",NA,"{type: Scharhacke, year: 1999, camera: 0, False, gps: 0, False, newinvest: 0, False, autonom: 0, False, comment: 0, not_available: 1, machine: 0, other_machine: }",NA,NA,"1","0",0,"0","2","4","0","0","2","4","0","0",NA,"0",NA,NA,199,2,NA,NA,2016,1363,73,4022,589.16,NA,NA,NA,NA,4014,1255,1124,338,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,102,6,167,NA,161,1194,303,4619,390,12800,199,13537,102,14070,41,NA,19982,21762,850,927,7131,132,17,1062,31881,5380,7048,239,6930,NA,3446,3571,53821,1590,3500,494,18341,51,NA,NA,108,3661,223,16151,62,6773,165,70330,50,4629,NA,NA,2955,NA,NA,NA,NA,NA,NA,NA,NA,46.8,"24.6","101.6",5.8675343526044,293.91526044326,NA,"0","2","1",2.5,"6","0","1","0","0","0",0.053558327219369,0.0681308982279856,30,968.35,162697,168,1.40754892342645,0.608416378375587,0.128760149384069,0.240645634629494,672.325005091995,91.3520945074343,55.5801104972376,46.8,295.596207285017,16.299531543703,26.5430683095952,4.0228705406189,5.20099115371704,4.0228705406189,16.299531543703,26.5430683095952,295.596207285017,"1",1,3,23.2549165441479,0.777777777777778,"1",2.5,6.25,6.25,34.4279593789928,2,2,"0","1",265.67472854417,704.534475287837,87377.1177612867,16.1834873865794,4,9,43.2252384446075,NA
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0, 1, 2, 5, 6, 11","Durch dicke Mulchauflage wegen Verhinderung der Bodererosion  hacken schwer mˆglich. Und Lehmboden wird bei Trockenheit an der Oberfl‰che hart, dadurch hacken schwer mˆglich.","0","2",1,NA,NA,"0","0","0","4","5","0","0",NA,"0",NA,52,129,2,NA,NA,2016,1917,84,2024,670.69,NA,NA,NA,NA,2007,1853,1708,14,1420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1853,60,4,52,82,373,2683,565,8471,505,16617,323,22334,85,10801,14,6081,17844,18111,514,575,4284,335,27,5018,28865,5252,6982,4821,6528,540,1027,1046,52406,98,14563,1058,38175,111,NA,NA,438,14743,621,37075,114,7284,225,80832,83,9028,NA,NA,1713,NA,NA,NA,NA,NA,NA,NA,NA,38.2,"51.3","96.3",26.4513771386967,421.341811419838,1.82005682211123,"1","1","1",1.82005682211123,"0","0","1","1","0","0",0.0438184663536776,0.0299244062085315,16,1201.61,101745,85,1.595359559258,0.558159469378584,0.124565889401977,0.22170057381325,590.596251621464,78.1374405463031,43.6131523539252,38.2,425.13156799334,34.7035647185801,20.0306916073713,3.33654069900513,5.4822850227356,5.81664085388184,24.3026955922445,25.2727839152018,404.333333333333,"1",1,3,72.1490662593072,0.352941176470588,"0",1.82005682211123,3.31260683571361,3.31260683571361,699.675352533564,1,1,"0","0",590.621013049298,638.713606824484,163485.444444444,33.8333108230472,7,8,34.9864371413667,0.962722854125686
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2, 3, 1, 5","Erhˆhte Erosionsgefahr in Hanglagen.","0","1",2,NA,NA,"0","0","0","3","5","0","0",NA,"0",NA,45,166,2,NA,NA,2016,2313,123,3256,799.87,NA,NA,NA,NA,3246,2229,1979,27,2129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2229,79,5,75,NA,438,3153,545,8334,742,25048,409,27995,96,12035,8,NA,12576,12664,100,853,6570,434,65,19016,39703,9473,12896,137,1079,495,698,866,56459,224,23301,1806,98480,312,NA,NA,878,32699,1158,83869,190,15609,516,316279,125,4492,NA,NA,2686,NA,NA,NA,NA,NA,NA,NA,NA,36.5,"98","353.4",14.8758317687171,518.947304838747,2.83605509998475,"1","1","1",2.83605509998475,"0","0","1","1","0","0",0.053177691309987,0.0405815945091077,15,1530.09,193454,126,1.51167578377743,0.522760099079139,0.0191112134469261,0.221789883268483,495.214222311126,70.585220098266,36.8991366520924,36.5,443.178837802115,33.9069938722602,19.9720053617723,5.15979385375977,6.305823802948,2.51680660247803,16.3434788386027,21.8110841115316,349.666666666667,"1",0,3,61.3687525497117,0,"0",2.83605509998475,8.04320853014952,8.04320853014952,221.290370811172,1,1,"0","0",267.109300547854,475.723390120305,122266.777777778,6.33431547427699,7,8,34.5814958927799,0.537742341203059
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1, 2","Kleiner Betrieb ZuckerrÊòº„π£ben ca. 13 ha dafÊòº„π£r unverhÊîº„∏¥ltnismÊîº„∏¥Êêº„π¶ig hohe Kosten bei eigener Technik. Evtl. irgendwann MÊòº„∏∂glichkeit Êòº„π£ber Maschinenring oder Lohnunternehmer...","1","0",0,"3","1","2","1","0","1","4","0","0",NA,"0",NA,10,93,5,NA,NA,2016,702,17,1135,489,NA,NA,NA,NA,1077,620,623,32,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,79,3,38,61,41,290,73,1067,204,7164,183,13100,127,16746,36,10472,16558,16655,108,166,5327,89,46,273,22664,3006,3564,3201,7099,595,2907,2926,42516,165,6216,286,13274,36,NA,NA,98,5402,179,13242,4,NA,17,9566,40,4015,NA,NA,997,NA,NA,NA,NA,NA,NA,NA,NA,72.3,"23.2","13.6",36.5834277654923,455.636844896681,NA,"0","1","1",17.5,"6","3","1","0","1","0",0.0242165242165242,0.0220245398773006,67,941.49,265140,282,0.7456266131345,0.519389478380015,0.166972433907235,0.112535612535613,810.034764826176,86.9447852760736,45.1582066724023,72.3,172.822197392924,20.3268984690599,19.2756405848918,1.27793574333191,3.95321989059448,1.47746309638023,8.27785714467367,15.9126850763957,99.5,"1",1,2,8.21212283965854,0.142857142857143,"1",17.5,306.25,306.25,1338.34718707299,2,1,"0","1",68.5229189076249,253.213546340545,9900.25,2.18289720116547,13,6,69.6581196581197,0.975576407973552
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1, 5","Ich betreibe Mulchsaat im terti‰r-h‰ngigem Gel‰nde. Aufgrund der Mulchauflage zum Erosionsschutz ist keine Maschinenhacke mˆglich.","2","0",0,"2","1","1","1","1","2","3","0","0",NA,"0",NA,48,158,2,NA,NA,2016,56,6,266,23.45,NA,NA,NA,NA,266,50,49,5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,4,2,9,NA,10,77,8,109,17,549,5,313,5,NA,2,NA,NA,780,46,40,72,NA,NA,176,1114,67,97,38,119,35,163,164,1728,14,602,10,147,NA,NA,NA,2,NA,4,111,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3,".",".",27.0111142047839,406.996140534801,NA,"0","1","1",12.5,"6","2","0","0","0","0",0.107142857142857,0.113432835820896,18,80.86,152270,1883,0.692555033391046,0.290007420232501,0.0688657407407407,0.339285714285714,16891.5565031983,73.6886993603411,21.3702696017809,42.3,356.809933142311,39.0223365639741,21.5642181972288,2.01563453674316,3.36276268959045,2.35689596335093,18.3179063796997,26.8399518330892,360.333333333333,"1",0,3,86.3317228914831,0,"1",12.5,156.25,156.25,729.600290583877,3,1,"0","1",335.545694135443,720.383014402548,129840.111111111,5.55495858205992,7,8,41.875,0.941258871945145
"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3, 2",NA,"0","0",0,"6","0","0","0","0","1","4","0","0",NA,"1",NA,55,194,2,NA,NA,2016,1363,73,4022,589.16,NA,NA,NA,NA,4014,1255,1124,338,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,102,6,167,NA,161,1194,303,4619,390,12800,199,13537,102,14070,41,NA,19982,21762,850,927,7131,132,17,1062,31881,5380,7048,239,6930,NA,3446,3571,53821,1590,3500,494,18341,51,NA,NA,108,3661,223,16151,62,6773,165,70330,50,4629,NA,NA,2955,NA,NA,NA,NA,NA,NA,NA,NA,46.8,"24.6","101.6",12.8101089523516,299.165929959129,NA,"0","0","0",50,"6","6","1","0","1","1",0.053558327219369,0.0681308982279856,30,968.35,162697,168,1.40754892342645,0.608416378375587,0.128760149384069,0.240645634629494,672.325005091995,91.3520945074343,55.5801104972376,46.8,295.596207285017,16.299531543703,26.5430683095952,4.0228705406189,5.20099115371704,2.1998449365298,5.75970506668091,26.9519577026367,287,"1",1,3,12.0950094620363,0.777777777777778,"0",0,2500,0,164.098891371118,1,0,"0","2",33.1742024551497,726.408024004719,82369,4.83931774477578,4,9,43.2252384446075,0.775549280680358
